ID,Order ID,Status,Project Name,Type,Token Name,Stage,From Address,Fund Address,Received Address,Transmit Address,Amount,Project Quota,Platform Quota,Created Time,Updated Time,Amount Float,Buy Amount,Project ID,Transaction Hash,Has Incribed,Page Num,Page Size,Price,Failure Description,Size,Handling Fee
230,ce59a376-fd43-41b7-b7bf-c6350e33cefb,completed,NFT002,NFT,nft2,public,tb1q659ky87uaya62lakc2p0rjkc2f99e2ecydgr2m,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1q659ky87uaya62lakc2p0rjkc2f99e2ecydgr2m,,2400,null,null,Fri Jan 26 17:45:50 CST 2024,Fri Jan 26 17:45:50 CST 2024,null,2,3,fcde2b3ffef5b43a00aead15bb6f02c6bd489b0bf04ea869c91eb93a058ad316,uninscribed,null,null,null,null,null,null
228,ba2da5b5-0921-4b64-9046-0364e4bf89f1,completed,NFT003,NFT,nft3,whitelist,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,tb1q8gfj63cgvh8dqltp0kmpzghnx7sxz349q58hkn,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,,3600,null,null,Fri Jan 26 17:45:30 CST 2024,Fri Jan 26 17:45:30 CST 2024,null,3,2,67b0c2c7abf2f0dfb9badbf7ea4f6fcdade14d74253a62eecbeac282d884c363,uninscribed,null,null,null,null,null,null
227,8c3ab05d-91e1-4406-85fe-87c356dde5e9,failed,NFT002,NFT,nft2,public,tb1q659ky87uaya62lakc2p0rjkc2f99e2ecydgr2m,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1q659ky87uaya62lakc2p0rjkc2f99e2ecydgr2m,,2400,null,null,Fri Jan 26 17:45:27 CST 2024,Fri Jan 26 17:45:27 CST 2024,null,2,3,8c99ed1bcef6e3a32ee665ebe05ef79f8aafafb3ca5bc8b44d9b70d40615d152,uninscribed,null,null,null,null,null,null
222,bb21786e-baab-4efb-a652-16431d3435eb,completed,NFT001,NFT,nft1,public,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,tb1qct9pfnjlsrdfghucnwczakvewkp276mw3tjrcx,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,,3600,null,null,Fri Jan 26 17:29:20 CST 2024,Fri Jan 26 17:29:20 CST 2024,null,3,1,90abdee4a2fb111feb3fd05e030c5ac89a48a6af19d7b95a7e0413c9d1c17fb1,uninscribed,null,null,null,null,null,null
212,2a66be46-ac27-4a34-96e6-80c8d54bf272,completed,NFT001,NFT,nft1,public,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,tb1qct9pfnjlsrdfghucnwczakvewkp276mw3tjrcx,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,,2400,null,null,Fri Jan 26 15:44:40 CST 2024,Fri Jan 26 15:44:40 CST 2024,null,2,1,88a9b4e1b7fbd8168bb7b8b558ef6e68d5033688928214393d9b794d87f47bd4,uninscribed,null,null,null,null,null,null
211,0dde44ec-acff-4180-abca-e2a90b983a46,completed,NFT003,NFT,nft3,public,tb1q659ky87uaya62lakc2p0rjkc2f99e2ecydgr2m,tb1q8gfj63cgvh8dqltp0kmpzghnx7sxz349q58hkn,tb1q659ky87uaya62lakc2p0rjkc2f99e2ecydgr2m,,1200,null,null,Fri Jan 26 15:35:13 CST 2024,Fri Jan 26 15:35:13 CST 2024,null,1,2,68026b5f5bd3dbcc7574323c5d707760eb27056196c593f0e3b600fdde40413c,uninscribed,null,null,null,null,null,null
210,bae3b35b-bb77-4ddc-b6ae-862b1b8db2b1,completed,NFT001,NFT,nft1,public,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,tb1qct9pfnjlsrdfghucnwczakvewkp276mw3tjrcx,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,,4800,null,null,Fri Jan 26 15:29:27 CST 2024,Fri Jan 26 15:29:27 CST 2024,null,4,1,6e60e39958323faff2193d463868ae7a33cfcce488b32154c5990a664c8cd169,uninscribed,null,null,null,null,null,null
209,a20dd939-6e68-432f-a4cd-05360275ba62,completed,NFT002,NFT,nft2,public,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,,1200,null,null,Fri Jan 26 15:27:12 CST 2024,Fri Jan 26 15:27:12 CST 2024,null,1,3,b8b6c80b800ee68171a6b611a3a2dc29744cc756e4e7a8ead0cd1772326da5bd,uninscribed,null,null,null,null,null,null
208,431cb49b-c2c1-460c-9b5c-c9aaf54781a6,completed,NFT002,NFT,nft2,public,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,,1200,null,null,Fri Jan 26 15:26:53 CST 2024,Fri Jan 26 15:26:53 CST 2024,null,1,3,11353ce48403a0af03db22dc6f54ca4cc0bd5a86a5dcb548473dca54746679f0,uninscribed,null,null,null,null,null,null
207,09ede251-f68d-47fa-9bb9-c39f835513ea,completed,NFT003,NFT,nft3,public,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,tb1q8gfj63cgvh8dqltp0kmpzghnx7sxz349q58hkn,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,,3600,null,null,Fri Jan 26 15:26:21 CST 2024,Fri Jan 26 15:26:21 CST 2024,null,3,2,16d8e1396522c026cca30ea4a5b0ae4193b54e6bd63006bc008355059ce230f9,uninscribed,null,null,null,null,null,null
206,65e99da3-546d-433d-9543-186afdf2ea2f,failed,NFT002,NFT,nft2,public,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,,3600,null,null,Fri Jan 26 15:25:46 CST 2024,Fri Jan 26 15:25:46 CST 2024,null,3,3,e4c0b3f685dfc8c3860be054cc8e624dd514abaa85965063657f3393e2badd19,uninscribed,null,null,null,null,null,null
205,afba7dfb-5e63-4d3e-b553-95177bd87061,completed,NFT003,NFT,nft3,public,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,tb1q8gfj63cgvh8dqltp0kmpzghnx7sxz349q58hkn,tb1qwtql4sxrsedv6g2tg5ek6pwx27rr37wjycaky8,,3600,null,null,Fri Jan 26 15:25:44 CST 2024,Fri Jan 26 15:25:44 CST 2024,null,3,2,7324cc87e67ba8b506cd613bba2795b7725a4fcabb4c2089c1264eeabb46f28e,uninscribed,null,null,null,null,null,null
204,4b512ec2-c304-49cc-adeb-95e44f84b535,failed,NFT002,NFT,nft2,public,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1qg9hl3ulg20hel6aen5dtmhzhprjee039heu5hj,,3600,null,null,Fri Jan 26 15:25:40 CST 2024,Fri Jan 26 15:25:40 CST 2024,null,3,3,9b6a87c69ebe14637fddea01ccd41cab916e01dc2c14500bf50046dbe2569b78,uninscribed,null,null,null,null,null,null
203,732de003-f362-4e8b-8112-c9f8d132c9f3,completed,NFT002,NFT,nft2,public,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,,4800,null,null,Fri Jan 26 15:25:28 CST 2024,Fri Jan 26 15:25:28 CST 2024,null,4,3,6155e4ff176e5394a6b18cc7e6539d7bb3b98fea4578e479efb0db2e9515e5f6,uninscribed,null,null,null,null,null,null
202,4dbe8914-1883-4613-b6f3-f289dd532cb2,completed,NFT002,NFT,nft2,public,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,tb1pn0p79t9vx39kscnya2xwa45d79fc3x0ella2a634wcxwm0e0f6uqqm0ya9,tb1qr32nhzfe0hcjdrawqzkwrzkm7xu7k22k823nfw,,1200,null,null,Fri Jan 26 15:25:18 CST 2024,Fri Jan 26 15:25:18 CST 2024,null,1,3,b6ee9a6556de391b51b5b5bcf135b389e0f3b1c0a8aad6a1fd94ba9e0b393bb9,uninscribed,null,null,null,null,null,null
